Date,SKU,MAE
2024-09-01,TOYS-003,7.419
2024-09-01,ELEC-001,2.4619
2024-09-02,APPL-001,4.5143
2024-09-02,PETS-001,6.4714
2024-09-02,PCAR-003,3.7571
2024-09-02,PCAR-002,6.281
2024-09-02,BABY-002,7.1714
2024-09-02,PCAR-001,4.7667
2024-09-02,OUTD-003,6.6571
2024-09-02,BABY-001,3.4476
2024-09-02,BABY-003,4.3667
2024-09-02,OUTD-001,6.7333
2024-09-02,OFFC-003,6.6429
2024-09-02,BEAU-001,4.6905
2024-09-02,OFFC-002,4.7381
2024-09-02,OFFC-001,4.4524
2024-09-02,BEAU-002,4.0286
2024-09-02,OUTD-002,4.2333
2024-09-02,MUSC-003,7.119
2024-09-02,PETS-002,3.2905
2024-09-02,AUTO-003,3.1
2024-09-02,APPL-002,6.0
2024-09-02,TOYS-001,6.0
2024-09-02,TOOL-003,5.3095
2024-09-02,APPL-003,4.0476
2024-09-02,TOOL-002,7.4571
2024-09-02,TOOL-001,5.381
2024-09-02,PETS-003,6.2286
2024-09-02,SPRT-003,6.881
2024-09-02,SPRT-002,4.6524
2024-09-02,SPRT-001,3.6
2024-09-02,AUTO-002,8.8333
2024-09-02,SOFT-003,4.3095
2024-09-02,SOFT-002,2.9571
2024-09-02,SOFT-001,4.5857
2024-09-02,AUTO-001,2.4333
2024-09-02,TOYS-002,2.3714
2024-09-02,MUSC-002,4.7286
2024-09-02,BEAU-003,4.4667
2024-09-02,GROC-002,5.3143
2024-09-02,GROC-001,5.7857
2024-09-02,CLTH-003,3.9571
2024-09-02,GRDN-003,5.1571
2024-09-02,GRDN-002,3.3857
2024-09-02,DIY0-001,4.5429
2024-09-02,GROC-003,5.5571
2024-09-02,GRDN-001,5.4571
2024-09-02,FURN-002,4.4429
2024-09-02,DIY0-002,5.6429
2024-09-02,FURN-001,3.4714
2024-09-02,ELEC-003,3.6143
2024-09-02,DIY0-003,4.7333
2024-09-02,ELEC-002,3.1857
2024-09-02,FURN-003,5.1571
2024-09-02,MUSC-001,3.1619
2024-09-02,CLTH-002,4.1857
2024-09-02,HLTH-002,1.7381
2024-09-02,MOVI-003,5.2476
2024-09-02,MOVI-002,4.2857
2024-09-02,BOOK-001,6.9286
2024-09-02,MOVI-001,2.3714
2024-09-02,JWLY-003,3.5
2024-09-02,JWLY-002,6.7619
2024-09-02,HLTH-001,5.9571
2024-09-02,BOOK-002,3.4905
2024-09-02,HOMK-003,4.6952
2024-09-02,BOOK-003,5.2524
2024-09-02,HOMK-002,5.1143
2024-09-02,HOMK-001,3.9381
2024-09-02,HLTH-003,5.5857
2024-09-02,CLTH-001,6.1143
2024-09-02,JWLY-001,2.7286
2024-09-02,TOYS-003,7.9429
2024-09-02,ELEC-001,2.7286
2024-09-03,APPL-001,4.0238
2024-09-03,PETS-001,6.6143
2024-09-03,PCAR-003,4.4905
2024-09-03,PCAR-002,6.1143
2024-09-03,BABY-002,6.9857
2024-09-03,PCAR-001,5.5762
2024-09-03,OUTD-003,6.3762
2024-09-03,BABY-001,3.0048
2024-09-03,BABY-003,4.7619
2024-09-03,OUTD-001,7.0429
2024-09-03,OFFC-003,8.0048
2024-09-03,BEAU-001,4.5286
2024-09-03,OFFC-002,4.8429
2024-09-03,OFFC-001,5.4857
2024-09-03,BEAU-002,4.5
2024-09-03,OUTD-002,4.3667
2024-09-03,MUSC-003,7.3095
2024-09-03,PETS-002,5.3286
2024-09-03,AUTO-003,2.4857
2024-09-03,APPL-002,5.6905
2024-09-03,TOYS-001,5.6476
2024-09-03,TOOL-003,5.4857
2024-09-03,APPL-003,5.2714
2024-09-03,TOOL-002,6.4571
2024-09-03,TOOL-001,5.081
2024-09-03,PETS-003,5.8238
2024-09-03,SPRT-003,7.0857
2024-09-03,SPRT-002,4.3143
2024-09-03,SPRT-001,4.0238
2024-09-03,AUTO-002,7.281
2024-09-03,SOFT-003,3.6
2024-09-03,SOFT-002,3.2286
2024-09-03,SOFT-001,4.1143
2024-09-03,AUTO-001,3.0762
2024-09-03,TOYS-002,3.7905
2024-09-03,MUSC-002,4.8095
2024-09-03,BEAU-003,4.4429
2024-09-03,GROC-002,6.7143
2024-09-03,GROC-001,4.6143
2024-09-03,CLTH-003,4.1857
2024-09-03,GRDN-003,4.6048
2024-09-03,GRDN-002,4.8
2024-09-03,DIY0-001,5.5286
2024-09-03,GROC-003,5.0714
2024-09-03,GRDN-001,5.7905
2024-09-03,FURN-002,3.7857
2024-09-03,DIY0-002,6.581
2024-09-03,FURN-001,3.7619
2024-09-03,ELEC-003,2.8857
2024-09-03,DIY0-003,4.4905
2024-09-03,ELEC-002,2.9429
2024-09-03,FURN-003,5.0
2024-09-03,MUSC-001,4.3
2024-09-03,CLTH-002,4.8286
2024-09-03,HLTH-002,1.9619
2024-09-03,MOVI-003,5.8143
2024-09-03,MOVI-002,4.5
2024-09-03,BOOK-001,5.1333
2024-09-03,MOVI-001,2.6857
2024-09-03,JWLY-003,4.8762
2024-09-03,JWLY-002,5.1619
2024-09-03,HLTH-001,5.5714
2024-09-03,BOOK-002,3.0667
2024-09-03,HOMK-003,4.2286
2024-09-03,BOOK-003,4.9238
2024-09-03,HOMK-002,3.1095
2024-09-03,HOMK-001,4.7571
2024-09-03,HLTH-003,4.6762
2024-09-03,CLTH-001,5.3714
2024-09-03,JWLY-001,2.9524
2024-09-03,TOYS-003,8.0857
2024-09-03,ELEC-001,3.1476
2024-09-04,APPL-001,3.0333
2024-09-04,PETS-001,6.1667
2024-09-04,PCAR-003,5.0143
2024-09-04,PCAR-002,4.7381
2024-09-04,BABY-002,5.4
2024-09-04,PCAR-001,5.681
2024-09-04,OUTD-003,6.2
2024-09-04,BABY-001,3.7476
2024-09-04,BABY-003,4.7762
2024-09-04,OUTD-001,7.6571
2024-09-04,OFFC-003,7.8143
2024-09-04,BEAU-001,4.7571
2024-09-04,OFFC-002,4.4333
2024-09-04,OFFC-001,5.4714
2024-09-04,BEAU-002,5.0857
2024-09-04,OUTD-002,5.1143
2024-09-04,MUSC-003,7.4238
2024-09-04,PETS-002,4.7762
2024-09-04,AUTO-003,2.5476
2024-09-04,APPL-002,5.2857
2024-09-04,TOYS-001,6.3619
2024-09-04,TOOL-003,5.3571
2024-09-04,APPL-003,5.2857
2024-09-04,TOOL-002,6.2143
2024-09-04,TOOL-001,5.0333
2024-09-04,PETS-003,5.3905
2024-09-04,SPRT-003,6.0857
2024-09-04,SPRT-002,5.0714
2024-09-04,SPRT-001,3.1524
2024-09-04,AUTO-002,8.4762
2024-09-04,SOFT-003,3.4286
2024-09-04,SOFT-002,4.2238
2024-09-04,SOFT-001,3.1286
2024-09-04,AUTO-001,3.0571
2024-09-04,TOYS-002,3.8286
2024-09-04,MUSC-002,4.0857
2024-09-04,BEAU-003,4.5524
2024-09-04,GROC-002,7.4238
2024-09-04,GROC-001,4.4571
2024-09-04,CLTH-003,4.7429
2024-09-04,GRDN-003,4.8952
2024-09-04,GRDN-002,5.8952
2024-09-04,DIY0-001,5.7952
2024-09-04,GROC-003,4.2571
2024-09-04,GRDN-001,6.3524
2024-09-04,FURN-002,5.0429
2024-09-04,DIY0-002,6.6952
2024-09-04,FURN-001,7.0952
2024-09-04,ELEC-003,2.8857
2024-09-04,DIY0-003,2.3
2024-09-04,ELEC-002,2.3619
2024-09-04,FURN-003,4.8
2024-09-04,MUSC-001,4.6333
2024-09-04,CLTH-002,4.7143
2024-09-04,HLTH-002,1.8429
2024-09-04,MOVI-003,3.9143
2024-09-04,MOVI-002,4.0571
2024-09-04,BOOK-001,3.981
2024-09-04,MOVI-001,2.2476
2024-09-04,JWLY-003,6.3571
2024-09-04,JWLY-002,6.1857
2024-09-04,HLTH-001,5.119
2024-09-04,BOOK-002,3.3333
2024-09-04,HOMK-003,3.4286
2024-09-04,BOOK-003,6.0286
2024-09-04,HOMK-002,3.4143
2024-09-04,HOMK-001,3.8143
2024-09-04,HLTH-003,4.0714
2024-09-04,CLTH-001,5.5714
2024-09-04,JWLY-001,3.119
2024-09-04,TOYS-003,7.4143
2024-09-04,ELEC-001,2.9952
2024-09-05,APPL-001,3.8333
2024-09-05,PETS-001,5.4286
2024-09-05,PCAR-003,4.6714
2024-09-05,PCAR-002,4.6714
2024-09-05,BABY-002,6.1857
2024-09-05,PCAR-001,4.9714
2024-09-05,OUTD-003,5.4714
2024-09-05,BABY-001,3.6286
2024-09-05,BABY-003,5.3095
2024-09-05,OUTD-001,9.1476
2024-09-05,OFFC-003,7.2381
2024-09-05,BEAU-001,3.8
2024-09-05,OFFC-002,4.6286
2024-09-05,OFFC-001,6.3476
2024-09-05,BEAU-002,3.2857
2024-09-05,OUTD-002,4.3286
2024-09-05,MUSC-003,6.2286
2024-09-05,PETS-002,4.1667
2024-09-05,AUTO-003,3.7143
2024-09-05,APPL-002,4.3571
2024-09-05,TOYS-001,6.0619
2024-09-05,TOOL-003,5.2857
2024-09-05,APPL-003,6.8381
2024-09-05,TOOL-002,6.0571
2024-09-05,TOOL-001,4.819
2024-09-05,PETS-003,3.9571
2024-09-05,SPRT-003,5.5238
2024-09-05,SPRT-002,5.6143
2024-09-05,SPRT-001,3.6714
2024-09-05,AUTO-002,9.2571
2024-09-05,SOFT-003,3.2143
2024-09-05,SOFT-002,4.481
2024-09-05,SOFT-001,2.2333
2024-09-05,AUTO-001,3.1762
2024-09-05,TOYS-002,3.6286
2024-09-05,MUSC-002,3.8
2024-09-05,BEAU-003,4.1857
2024-09-05,GROC-002,9.2429
2024-09-05,GROC-001,5.2381
2024-09-05,CLTH-003,5.3143
2024-09-05,GRDN-003,4.7714
2024-09-05,GRDN-002,6.7714
2024-09-05,DIY0-001,6.2952
2024-09-05,GROC-003,5.4714
2024-09-05,GRDN-001,6.5571
2024-09-05,FURN-002,4.8286
2024-09-05,DIY0-002,6.0714
2024-09-05,FURN-001,6.7143
2024-09-05,ELEC-003,2.3286
2024-09-05,DIY0-003,2.6286
2024-09-05,ELEC-002,2.7619
2024-09-05,FURN-003,5.3095
2024-09-05,MUSC-001,3.3476
2024-09-05,CLTH-002,4.4857
2024-09-05,HLTH-002,1.8333
2024-09-05,MOVI-003,4.9619
2024-09-05,MOVI-002,3.719
2024-09-05,BOOK-001,4.7143
2024-09-05,MOVI-001,2.3667
2024-09-05,JWLY-003,6.8333
2024-09-05,JWLY-002,4.7714
2024-09-05,HLTH-001,4.981
2024-09-05,BOOK-002,4.1762
2024-09-05,HOMK-003,3.3
2024-09-05,BOOK-003,5.4429
2024-09-05,HOMK-002,3.9667
2024-09-05,HOMK-001,3.8
2024-09-05,HLTH-003,3.481
2024-09-05,CLTH-001,5.0571
2024-09-05,JWLY-001,2.3667
2024-09-05,TOYS-003,6.319
2024-09-05,ELEC-001,2.9286
2024-09-06,APPL-001,4.5286
2024-09-06,PETS-001,5.6714
2024-09-06,PCAR-003,4.3571
2024-09-06,PCAR-002,4.9952
2024-09-06,BABY-002,6.7619
2024-09-06,PCAR-001,4.8762
2024-09-06,OUTD-003,5.3667
2024-09-06,BABY-001,4.4524
2024-09-06,BABY-003,4.1857
2024-09-06,OUTD-001,9.019
2024-09-06,OFFC-003,7.9714
2024-09-06,BEAU-001,4.1714
2024-09-06,OFFC-002,4.3286
2024-09-06,OFFC-001,6.5333
2024-09-06,BEAU-002,3.5762
2024-09-06,OUTD-002,5.7143
2024-09-06,MUSC-003,6.8095
2024-09-06,PETS-002,5.1762
2024-09-06,AUTO-003,4.3286
2024-09-06,APPL-002,3.3095
2024-09-06,TOYS-001,5.6857
2024-09-06,TOOL-003,6.8429
2024-09-06,APPL-003,7.1429
2024-09-06,TOOL-002,4.2952
2024-09-06,TOOL-001,4.0429
2024-09-06,PETS-003,3.9571
2024-09-06,SPRT-003,6.8714
2024-09-06,SPRT-002,5.5857
2024-09-06,SPRT-001,3.9429
2024-09-06,AUTO-002,10.4571
2024-09-06,SOFT-003,2.881
2024-09-06,SOFT-002,4.1905
2024-09-06,SOFT-001,2.6381
2024-09-06,AUTO-001,4.7619
2024-09-06,TOYS-002,3.919
2024-09-06,MUSC-002,3.8238
2024-09-06,BEAU-003,4.2286
2024-09-06,GROC-002,11.0857
2024-09-06,GROC-001,5.4238
2024-09-06,CLTH-003,6.281
2024-09-06,GRDN-003,3.319
2024-09-06,GRDN-002,6.4619
2024-09-06,DIY0-001,7.0381
2024-09-06,GROC-003,6.0571
2024-09-06,GRDN-001,5.4429
2024-09-06,FURN-002,5.9524
2024-09-06,DIY0-002,6.7095
2024-09-06,FURN-001,6.7286
2024-09-06,ELEC-003,2.3762
2024-09-06,DIY0-003,1.8857
2024-09-06,ELEC-002,3.1286
2024-09-06,FURN-003,4.3333
2024-09-06,MUSC-001,3.2238
2024-09-06,CLTH-002,4.1905
2024-09-06,HLTH-002,2.2
2024-09-06,MOVI-003,5.0286
2024-09-06,MOVI-002,3.7
2024-09-06,BOOK-001,4.2286
2024-09-06,MOVI-001,2.3429
2024-09-06,JWLY-003,7.7429
2024-09-06,JWLY-002,5.319
2024-09-06,HLTH-001,4.1286
2024-09-06,BOOK-002,5.3714
2024-09-06,HOMK-003,2.1571
2024-09-06,BOOK-003,5.281
2024-09-06,HOMK-002,3.8143
2024-09-06,HOMK-001,3.9286
2024-09-06,HLTH-003,4.6619
2024-09-06,CLTH-001,4.6
2024-09-06,JWLY-001,1.7429
2024-09-06,TOYS-003,4.6238
2024-09-06,ELEC-001,2.5762
2024-09-07,APPL-001,5.5857
2024-09-07,PETS-001,5.6857
2024-09-07,PCAR-003,3.8286
2024-09-07,PCAR-002,4.2143
2024-09-07,BABY-002,5.619
2024-09-07,PCAR-001,5.7857
2024-09-07,OUTD-003,3.9048
2024-09-07,BABY-001,4.3667
2024-09-07,BABY-003,4.7286
2024-09-07,OUTD-001,8.719
2024-09-07,OFFC-003,7.7095
2024-09-07,BEAU-001,5.4952
2024-09-07,OFFC-002,4.8524
2024-09-07,OFFC-001,8.2571
2024-09-07,BEAU-002,3.8714
2024-09-07,OUTD-002,5.2429
2024-09-07,MUSC-003,5.7286
2024-09-07,PETS-002,6.0381
2024-09-07,AUTO-003,4.7857
2024-09-07,APPL-002,2.4571
2024-09-07,TOYS-001,4.6429
2024-09-07,TOOL-003,7.4571
2024-09-07,APPL-003,7.0571
2024-09-07,TOOL-002,4.3571
2024-09-07,TOOL-001,3.5048
2024-09-07,PETS-003,3.9429
2024-09-07,SPRT-003,5.8905
2024-09-07,SPRT-002,4.3714
2024-09-07,SPRT-001,3.9857
2024-09-07,AUTO-002,8.7619
2024-09-07,SOFT-003,3.7286
2024-09-07,SOFT-002,4.2333
2024-09-07,SOFT-001,4.1095
2024-09-07,AUTO-001,5.8286
2024-09-07,TOYS-002,5.1381
2024-09-07,MUSC-002,4.4095
2024-09-07,BEAU-003,3.4381
2024-09-07,GROC-002,11.2286
2024-09-07,GROC-001,5.8429
2024-09-07,CLTH-003,5.9667
2024-09-07,GRDN-003,3.7905
2024-09-07,GRDN-002,6.7667
2024-09-07,DIY0-001,6.2571
2024-09-07,GROC-003,6.1762
2024-09-07,GRDN-001,4.9571
2024-09-07,FURN-002,5.6381
2024-09-07,DIY0-002,6.4048
2024-09-07,FURN-001,6.9619
2024-09-07,ELEC-003,1.9571
2024-09-07,DIY0-003,2.6571
2024-09-07,ELEC-002,3.0952
2024-09-07,FURN-003,4.3333
2024-09-07,MUSC-001,2.6238
2024-09-07,CLTH-002,3.5714
2024-09-07,HLTH-002,2.4905
2024-09-07,MOVI-003,6.6429
2024-09-07,MOVI-002,4.119
2024-09-07,BOOK-001,5.2714
2024-09-07,MOVI-001,4.2571
2024-09-07,JWLY-003,7.1714
2024-09-07,JWLY-002,5.981
2024-09-07,HLTH-001,3.5714
2024-09-07,BOOK-002,5.6857
2024-09-07,HOMK-003,3.2857
2024-09-07,BOOK-003,6.9
2024-09-07,HOMK-002,4.0048
2024-09-07,HOMK-001,4.0
2024-09-07,HLTH-003,5.1
2024-09-07,CLTH-001,2.5476
2024-09-07,JWLY-001,2.3571
2024-09-07,TOYS-003,4.3333
2024-09-07,ELEC-001,2.2905
2024-09-08,APPL-001,5.9905
2024-09-08,PETS-001,7.0333
2024-09-08,PCAR-003,2.8762
2024-09-08,PCAR-002,4.1048
2024-09-08,BABY-002,5.9286
2024-09-08,PCAR-001,5.9095
2024-09-08,OUTD-003,4.4571
2024-09-08,BABY-001,4.3238
2024-09-08,BABY-003,4.1667
2024-09-08,OUTD-001,6.8095
2024-09-08,OFFC-003,6.519
2024-09-08,BEAU-001,5.3571
2024-09-08,OFFC-002,5.2714
2024-09-08,OFFC-001,9.7143
2024-09-08,BEAU-002,4.681
2024-09-08,OUTD-002,6.0714
2024-09-08,MUSC-003,5.2
2024-09-08,PETS-002,6.6857
2024-09-08,AUTO-003,5.619
2024-09-08,APPL-002,3.2619
2024-09-08,TOYS-001,6.2286
2024-09-08,TOOL-003,8.4667
2024-09-08,APPL-003,6.5286
2024-09-08,TOOL-002,4.919
2024-09-08,TOOL-001,4.0048
2024-09-08,PETS-003,4.781
2024-09-08,SPRT-003,6.2571
2024-09-08,SPRT-002,3.2286
2024-09-08,SPRT-001,3.4857
2024-09-08,AUTO-002,7.4714
2024-09-08,SOFT-003,3.4857
2024-09-08,SOFT-002,4.1476
2024-09-08,SOFT-001,4.0143
2024-09-08,AUTO-001,6.6714
2024-09-08,TOYS-002,4.4381
2024-09-08,MUSC-002,3.7571
2024-09-08,BEAU-003,3.0286
2024-09-08,GROC-002,11.7952
2024-09-08,GROC-001,6.1571
2024-09-08,CLTH-003,6.1429
2024-09-08,GRDN-003,5.4619
2024-09-08,GRDN-002,6.2429
2024-09-08,DIY0-001,5.881
2024-09-08,GROC-003,5.8619
2024-09-08,GRDN-001,6.3429
2024-09-08,FURN-002,7.0286
2024-09-08,DIY0-002,7.4333
2024-09-08,FURN-001,6.9857
2024-09-08,ELEC-003,1.8286
2024-09-08,DIY0-003,3.3143
2024-09-08,ELEC-002,3.1714
2024-09-08,FURN-003,4.0238
2024-09-08,MUSC-001,2.9476
2024-09-08,CLTH-002,3.2429
2024-09-08,HLTH-002,2.5952
2024-09-08,MOVI-003,7.8286
2024-09-08,MOVI-002,4.1714
2024-09-08,BOOK-001,4.2524
2024-09-08,MOVI-001,4.2476
2024-09-08,JWLY-003,7.4762
2024-09-08,JWLY-002,6.1571
2024-09-08,HLTH-001,3.4
2024-09-08,BOOK-002,5.4143
2024-09-08,HOMK-003,4.0714
2024-09-08,BOOK-003,5.6571
2024-09-08,HOMK-002,3.719
2024-09-08,HOMK-001,3.9286
2024-09-08,HLTH-003,5.3857
2024-09-08,CLTH-001,2.7714
2024-09-08,JWLY-001,4.2429
2024-09-08,TOYS-003,3.419
2024-09-08,ELEC-001,2.9
2024-09-09,APPL-001,5.8524
2024-09-09,PETS-001,6.3143
2024-09-09,PCAR-003,3.4905
2024-09-09,PCAR-002,4.5952
2024-09-09,BABY-002,4.7143
2024-09-09,PCAR-001,5.0476
2024-09-09,OUTD-003,4.4143
2024-09-09,BABY-001,3.8714
2024-09-09,BABY-003,4.7
2024-09-09,OUTD-001,5.3667
2024-09-09,OFFC-003,6.181
2024-09-09,BEAU-001,5.7381
2024-09-09,OFFC-002,4.6857
2024-09-09,OFFC-001,6.8905
2024-09-09,BEAU-002,4.4048
2024-09-09,OUTD-002,6.7048
2024-09-09,MUSC-003,5.6714
2024-09-09,PETS-002,6.7857
2024-09-09,AUTO-003,5.0
2024-09-09,APPL-002,3.0714
2024-09-09,TOYS-001,6.6143
2024-09-09,TOOL-003,7.4
2024-09-09,APPL-003,6.9048
2024-09-09,TOOL-002,5.3238
2024-09-09,TOOL-001,3.3095
2024-09-09,PETS-003,5.1429
2024-09-09,SPRT-003,7.0143
2024-09-09,SPRT-002,3.819
2024-09-09,SPRT-001,3.2429
2024-09-09,AUTO-002,7.6571
2024-09-09,SOFT-003,4.7619
2024-09-09,SOFT-002,3.6571
2024-09-09,SOFT-001,5.3143
2024-09-09,AUTO-001,6.0952
2024-09-09,TOYS-002,4.2714
2024-09-09,MUSC-002,3.0
2024-09-09,BEAU-003,3.6
2024-09-09,GROC-002,12.0048
2024-09-09,GROC-001,6.1238
2024-09-09,CLTH-003,6.2571
2024-09-09,GRDN-003,6.1
2024-09-09,GRDN-002,6.1571
2024-09-09,DIY0-001,4.9429
2024-09-09,GROC-003,7.4048
2024-09-09,GRDN-001,6.6238
2024-09-09,FURN-002,9.5429
2024-09-09,DIY0-002,6.2857
2024-09-09,FURN-001,7.0476
2024-09-09,ELEC-003,1.7143
2024-09-09,DIY0-003,3.8667
2024-09-09,ELEC-002,3.019
2024-09-09,FURN-003,4.6857
2024-09-09,MUSC-001,3.7714
2024-09-09,CLTH-002,3.6
2024-09-09,HLTH-002,3.3286
2024-09-09,MOVI-003,7.8143
2024-09-09,MOVI-002,2.7571
2024-09-09,BOOK-001,4.2095
2024-09-09,MOVI-001,4.8429
2024-09-09,JWLY-003,8.1857
2024-09-09,JWLY-002,6.6714
2024-09-09,HLTH-001,4.619
2024-09-09,BOOK-002,6.7238
2024-09-09,HOMK-003,4.4571
2024-09-09,BOOK-003,4.5333
2024-09-09,HOMK-002,3.6048
2024-09-09,HOMK-001,5.0857
2024-09-09,HLTH-003,5.3714
2024-09-09,CLTH-001,2.2857
2024-09-09,JWLY-001,4.1095
2024-09-09,TOYS-003,3.8476
2024-09-09,ELEC-001,2.7
2024-09-10,APPL-001,5.8333
2024-09-10,PETS-001,7.0048
2024-09-10,PCAR-003,3.5571
2024-09-10,PCAR-002,4.3714
2024-09-10,BABY-002,4.619
2024-09-10,PCAR-001,4.2857
2024-09-10,OUTD-003,4.8714
2024-09-10,BABY-001,4.5571
2024-09-10,BABY-003,4.381
2024-09-10,OUTD-001,5.4857
2024-09-10,OFFC-003,6.3667
2024-09-10,BEAU-001,7.3
2024-09-10,OFFC-002,4.9429
2024-09-10,OFFC-001,6.1286
2024-09-10,BEAU-002,3.8476
2024-09-10,OUTD-002,5.9571
2024-09-10,MUSC-003,4.8524
2024-09-10,PETS-002,5.3667
2024-09-10,AUTO-003,5.0
2024-09-10,APPL-002,3.7857
2024-09-10,TOYS-001,6.9048
2024-09-10,TOOL-003,6.6857
2024-09-10,APPL-003,5.4905
2024-09-10,TOOL-002,5.3619
2024-09-10,TOOL-001,3.9143
2024-09-10,PETS-003,5.2857
2024-09-10,SPRT-003,6.8429
2024-09-10,SPRT-002,3.8762
2024-09-10,SPRT-001,3.8571
2024-09-10,AUTO-002,6.8952
2024-09-10,SOFT-003,4.7429
2024-09-10,SOFT-002,3.4952
2024-09-10,SOFT-001,5.3857
2024-09-10,AUTO-001,4.9619
2024-09-10,TOYS-002,3.0381
2024-09-10,MUSC-002,3.8571
2024-09-10,BEAU-003,3.8857
2024-09-10,GROC-002,9.7667
2024-09-10,GROC-001,7.7571
2024-09-10,CLTH-003,5.6143
2024-09-10,GRDN-003,6.0524
2024-09-10,GRDN-002,4.6286
2024-09-10,DIY0-001,4.119
2024-09-10,GROC-003,8.4143
2024-09-10,GRDN-001,6.0333
2024-09-10,FURN-002,10.6143
2024-09-10,DIY0-002,4.7381
2024-09-10,FURN-001,7.6286
2024-09-10,ELEC-003,1.619
2024-09-10,DIY0-003,4.0857
2024-09-10,ELEC-002,3.3476
2024-09-10,FURN-003,4.4143
2024-09-10,MUSC-001,2.881
2024-09-10,CLTH-002,3.2048
2024-09-10,HLTH-002,3.5143
2024-09-10,MOVI-003,7.7857
2024-09-10,MOVI-002,2.8429
2024-09-10,BOOK-001,4.6095
2024-09-10,MOVI-001,5.2667
2024-09-10,JWLY-003,7.9619
2024-09-10,JWLY-002,6.5429
2024-09-10,HLTH-001,4.2381
2024-09-10,BOOK-002,7.2714
2024-09-10,HOMK-003,5.4714
2024-09-10,BOOK-003,5.0
2024-09-10,HOMK-002,4.2714
2024-09-10,HOMK-001,4.7333
2024-09-10,HLTH-003,6.0381
2024-09-10,CLTH-001,3.2857
2024-09-10,JWLY-001,4.7762
2024-09-10,TOYS-003,3.0333
2024-09-10,ELEC-001,3.1
2025-09-01,APPL-001,1.5143
2025-09-01,PETS-001,1.681
2025-09-01,PCAR-003,1.5048
2025-09-01,PCAR-002,0.5714
2025-09-01,BABY-002,1.1667
2025-09-01,PCAR-001,1.8476
2025-09-01,OUTD-003,1.5952
2025-09-01,BABY-001,1.3286
2025-09-01,BABY-003,0.6571
2025-09-01,OUTD-001,1.1714
2025-09-01,OFFC-003,1.5095
2025-09-01,BEAU-001,1.4762
2025-09-01,OFFC-002,0.9667
2025-09-01,OFFC-001,1.6905
2025-09-01,BEAU-002,1.1857
2025-09-01,OUTD-002,1.5714
2025-09-01,MUSC-003,1.681
2025-09-01,PETS-002,1.2143
2025-09-01,AUTO-003,1.3476
2025-09-01,APPL-002,1.1857
2025-09-01,TOYS-001,1.0524
2025-09-01,TOOL-003,1.2048
2025-09-01,APPL-003,1.1619
2025-09-01,TOOL-002,1.0143
2025-09-01,TOOL-001,1.7143
2025-09-01,PETS-003,1.8571
2025-09-01,SPRT-003,1.5857
2025-09-01,SPRT-002,1.3143
2025-09-01,SPRT-001,1.6095
2025-09-01,AUTO-002,1.9905
2025-09-01,SOFT-003,1.1524
2025-09-01,SOFT-002,1.3571
2025-09-01,SOFT-001,1.1952
2025-09-01,AUTO-001,0.8333
2025-09-01,TOYS-002,1.8714
2025-09-01,MUSC-002,1.5524
2025-09-01,BEAU-003,1.9571
2025-09-01,GROC-002,2.181
2025-09-01,GROC-001,1.0238
2025-09-01,CLTH-003,0.8857
2025-09-01,GRDN-003,1.0952
2025-09-01,GRDN-002,1.3095
2025-09-01,DIY0-001,1.2143
2025-09-01,GROC-003,1.4857
2025-09-01,GRDN-001,1.2619
2025-09-01,FURN-002,1.5143
2025-09-01,DIY0-002,1.5333
2025-09-01,FURN-001,1.6571
2025-09-01,ELEC-003,0.6762
2025-09-01,DIY0-003,1.0952
2025-09-01,ELEC-002,1.0048
2025-09-01,FURN-003,1.8143
2025-09-01,MUSC-001,1.4238
2025-09-01,CLTH-002,0.9571
2025-09-01,HLTH-002,1.5
2025-09-01,MOVI-003,1.5
2025-09-01,MOVI-002,0.8476
2025-09-01,BOOK-001,1.719
2025-09-01,MOVI-001,1.0143
2025-09-01,JWLY-003,1.7619
2025-09-01,JWLY-002,1.781
2025-09-01,HLTH-001,1.6
2025-09-01,BOOK-002,1.3762
2025-09-01,HOMK-003,1.3095
2025-09-01,BOOK-003,1.3714
2025-09-01,HOMK-002,1.2143
2025-09-01,HOMK-001,1.9
2025-09-01,HLTH-003,1.5048
2025-09-01,CLTH-001,1.5714
2025-09-01,JWLY-001,1.9238
2025-09-01,TOYS-003,1.7571
2025-09-01,ELEC-001,0.7143
2025-09-02,APPL-001,1.5
2025-09-02,PETS-001,1.4667
2025-09-02,PCAR-003,1.2095
2025-09-02,PCAR-002,0.5762
2025-09-02,BABY-002,1.3095
2025-09-02,PCAR-001,1.6857
2025-09-02,OUTD-003,1.3143
2025-09-02,BABY-001,1.1857
2025-09-02,BABY-003,0.7714
2025-09-02,OUTD-001,1.1714
2025-09-02,OFFC-003,1.5143
2025-09-02,BEAU-001,1.6143
2025-09-02,OFFC-002,1.1095
2025-09-02,OFFC-001,1.5619
2025-09-02,BEAU-002,1.3095
2025-09-02,OUTD-002,1.9714
2025-09-02,MUSC-003,1.5905
2025-09-02,PETS-002,1.1571
2025-09-02,AUTO-003,1.4762
2025-09-02,APPL-002,1.3286
2025-09-02,TOYS-001,0.9476
2025-09-02,TOOL-003,1.2048
2025-09-02,APPL-003,0.9
2025-09-02,TOOL-002,1.0857
2025-09-02,TOOL-001,1.6667
2025-09-02,PETS-003,1.7286
2025-09-02,SPRT-003,1.7286
